latitude,longitude,elevation
40.901707,-124.105841,2.2
40.901651,-124.105837,2.2
40.901594,-124.105834,2.2
40.901536,-124.105835,2.2
40.901478,-124.105839,2.2
40.901418,-124.10584,2.4
40.901359,-124.105838,2.4
40.9013,-124.105833,2.2
40.90124,-124.105832,2.2
40.901179,-124.105834,2.2
40.901118,-124.105834,2.0
40.901057,-124.105834,2.0
40.900998,-124.105832,1.8
40.90094,-124.10583,1.8
40.900882,-124.105831,1.6
40.900825,-124.105831,1.6
40.900769,-124.105829,1.6
40.900714,-124.105827,1.6
40.900659,-124.105825,1.6
40.900605,-124.105824,1.6
40.900551,-124.105824,1.4
40.900496,-124.105824,1.4
40.900441,-124.105824,1.4
40.900386,-124.105826,1.2
40.90033,-124.105826,1.4
40.900273,-124.105826,1.4
40.900216,-124.105823,1.6
40.90016,-124.10582,1.6
40.900103,-124.105819,1.6
40.900048,-124.105818,1.4
40.899992,-124.105818,1.4
40.899936,-124.105819,1.4
40.899879,-124.105821,1.4
40.899823,-124.105824,1.4
40.899766,-124.105824,1.4
40.899708,-124.105823,1.6
40.899651,-124.105823,1.8
40.899595,-124.105823,1.8
40.899539,-124.105823,2.0
40.899482,-124.105821,2.0
40.899425,-124.105819,1.8
40.899365,-124.105819,1.8
40.899305,-124.105822,1.8
40.899245,-124.105826,1.8
40.899182,-124.105827,1.8
40.899121,-124.105825,1.8
40.899059,-124.105824,1.8
40.898999,-124.105823,1.8
40.898941,-124.105823,1.8
40.898884,-124.105825,1.8
40.898829,-124.105826,1.8
40.898775,-124.10583,1.8
40.898721,-124.105835,1.8
40.898666,-124.105836,1.8
40.898612,-124.105836,1.6
40.89856,-124.105834,1.6
40.898508,-124.105835,1.4
40.898457,-124.105838,1.4
40.898406,-124.105842,1.4
40.898357,-124.105846,1.6
40.898307,-124.105847,1.6
40.898259,-124.105851,1.6
40.898211,-124.105852,1.6
40.898164,-124.105852,1.8
40.898119,-124.105852,1.8
40.898074,-124.105851,2.0
40.89803,-124.105851,2.0
40.897987,-124.105851,2.0
40.897944,-124.105851,1.8
40.897904,-124.10585,1.8
40.897865,-124.105852,1.6
40.89783,-124.105853,1.4
40.897796,-124.105853,1.4
40.897766,-124.105853,1.2
40.897738,-124.105854,1.2
40.897711,-124.105853,1.2
40.897687,-124.105849,1.2
40.897664,-124.105842,1.2
40.897645,-124.105833,1.0
40.897628,-124.105823,1.0
40.897616,-124.105814,1.0
40.897609,-124.105807,1.0
40.897603,-124.105802,1.0
40.897598,-124.105797,1.0
40.897597,-124.105794,1.0
40.897593,-124.105791,1.0
40.897621,-124.105707,1.8
40.897619,-124.105681,1.8
40.897619,-124.105647,1.8
40.89762,-124.105608,1.8
40.897622,-124.105562,1.8
40.897624,-124.105511,1.6
40.897622,-124.105453,1.6
40.89762,-124.105388,1.6
40.897616,-124.105321,1.6
40.89761,-124.105251,1.6
40.897604,-124.105179,1.8
40.897596,-124.105108,1.8
40.897583,-124.105038,1.8
40.897568,-124.104971,1.8
40.89755,-124.104904,1.8
40.897535,-124.104838,1.8
40.897522,-124.104773,1.8
40.897509,-124.104709,1.8
40.897492,-124.104646,1.8
40.897477,-124.104586,1.8
40.897461,-124.104528,1.8
40.897445,-124.10447,1.8
40.897429,-124.104415,1.8
40.897414,-124.10436,1.8
40.897399,-124.104304,1.8
40.897385,-124.104248,1.8
40.897372,-124.104194,1.8
40.897359,-124.10414,1.6
40.897347,-124.104088,1.6
40.897334,-124.104037,1.6
40.897322,-124.103987,1.6
40.89731,-124.103937,1.8
40.897301,-124.103887,2.0
40.897292,-124.103834,2.0
40.897284,-124.103783,2.0
40.897274,-124.103735,2.0
40.897261,-124.10369,2.0
40.897247,-124.103643,2.0
40.897232,-124.103599,2.0
40.897219,-124.103554,2.2
40.897207,-124.103509,2.2
40.897194,-124.103464,2.4
40.897181,-124.103419,2.4
40.89717,-124.10337,2.4
40.897159,-124.103321,2.4
40.89715,-124.103274,2.2
40.89714,-124.103227,2.2
40.89713,-124.103182,2.2
40.897121,-124.103141,2.2
40.897109,-124.103099,2.0
40.897098,-124.103056,2.0
40.897087,-124.103012,2.0
40.897076,-124.102966,2.0
40.897067,-124.102921,2.0
40.897058,-124.102876,2.2
40.897048,-124.102831,2.2
40.897036,-124.102784,2.4
40.897025,-124.102739,2.4
40.897013,-124.102693,2.4
40.897001,-124.102647,2.4
40.896988,-124.102598,2.4
40.896975,-124.102548,2.6
40.896962,-124.1025,2.6
40.89695,-124.10245,2.6
40.896937,-124.102398,2.6
40.896924,-124.102344,2.8
40.89691,-124.102288,2.8
40.896896,-124.102233,2.8
40.896884,-124.102177,3.0
40.896872,-124.102121,2.8
40.896859,-124.102065,2.8
40.896844,-124.102011,2.8
40.89683,-124.101957,2.8
40.896817,-124.101902,2.8
40.896806,-124.10185,3.0
40.896795,-124.1018,3.0
40.896783,-124.10175,3.0
40.896772,-124.101701,3.0
40.89676,-124.101655,3.0
40.896748,-124.10161,3.0
40.896736,-124.101567,3.2
40.896724,-124.101522,3.2
40.89671,-124.101473,3.4
40.896697,-124.101425,3.6
40.896686,-124.101381,3.6
40.896675,-124.101337,3.8
40.896669,-124.101301,3.8
40.896658,-124.101256,3.8
40.896645,-124.101203,3.8
40.896632,-124.101149,3.8
40.89662,-124.101094,3.8
40.896608,-124.101038,4.0
40.896596,-124.100986,4.2
40.896584,-124.100933,4.2
40.89657,-124.100877,4.4
40.896554,-124.100821,4.4
40.896538,-124.100763,4.2
40.896523,-124.100704,4.2
40.896508,-124.100644,4.2
40.896494,-124.100586,4.4
40.896477,-124.100522,4.4
40.896461,-124.100457,4.6
40.896443,-124.100395,4.4
40.896425,-124.100335,4.2
40.896409,-124.100272,4.2
40.896393,-124.100211,4.0
40.896376,-124.100151,4.0
40.89636,-124.10009,4.0
40.896345,-124.10003,4.0
40.89633,-124.099968,4.0
40.896315,-124.099909,4.0
40.896301,-124.099849,4.0
40.896287,-124.099794,3.8
40.896273,-124.09974,3.8
40.896258,-124.099685,3.6
40.896241,-124.09963,3.4
40.896226,-124.099571,3.4
40.896209,-124.099514,3.2
40.896193,-124.099453,3.0
40.896177,-124.09939,3.0
40.896163,-124.099327,3.0
40.896148,-124.099259,3.0
40.896134,-124.099192,3.2
40.896119,-124.099127,3.4
40.896108,-124.099063,3.6
40.896096,-124.098997,3.6
40.896083,-124.098924,3.8
40.896071,-124.098855,4.0
40.896057,-124.098787,4.2
40.896042,-124.098718,4.4
40.896025,-124.098646,4.6
40.89601,-124.098577,4.6
40.895997,-124.098508,4.6
40.895982,-124.098441,4.6
40.895969,-124.098376,4.6
40.895955,-124.098313,4.6
40.895942,-124.098252,4.8
40.895931,-124.098189,5.0
40.895918,-124.098126,5.0
40.8959,-124.098064,5.0
40.89588,-124.098003,5.0
40.895858,-124.097936,4.8
40.89584,-124.097866,4.6
40.895822,-124.097797,4.4
40.895802,-124.097728,4.4
40.895784,-124.097656,4.4
40.895766,-124.097585,4.4
40.895747,-124.097516,4.4
40.895728,-124.097447,4.4
40.895709,-124.097377,4.4
40.895691,-124.097306,4.4
40.895674,-124.097234,4.4
40.895657,-124.097162,4.4
40.895642,-124.097091,4.4
40.895626,-124.097021,4.4
40.895609,-124.096951,4.4
40.895592,-124.09688,4.4
40.895575,-124.09681,4.4
40.895559,-124.096739,4.4
40.895541,-124.096669,4.6
40.895521,-124.096599,4.6
40.895503,-124.09653,4.6
40.895487,-124.096463,4.6
40.895472,-124.096396,4.8
40.895456,-124.096326,4.8
40.895441,-124.096257,4.8
40.895426,-124.09619,4.8
40.895409,-124.096124,4.6
40.895391,-124.096059,4.6
40.895374,-124.095999,4.6
40.895356,-124.095938,4.4
40.895339,-124.095875,4.4
40.895324,-124.095811,4.4
40.895308,-124.095747,4.4
40.895291,-124.095684,4.4
40.895274,-124.095619,4.2
40.895258,-124.095551,4.2
40.895242,-124.095482,4.4
40.895224,-124.095412,4.6
40.895206,-124.095341,4.6
40.895191,-124.095274,4.6
40.895175,-124.095207,4.4
40.895158,-124.095142,4.4
40.89514,-124.095076,4.4
40.895123,-124.095012,4.4
40.895105,-124.094948,4.4
40.895089,-124.094885,4.6
40.895074,-124.094821,4.6
40.895057,-124.094755,4.6
40.895041,-124.094691,4.6
40.895024,-124.094626,4.6
40.895008,-124.094561,4.6
40.894992,-124.094497,4.6
40.894977,-124.094434,4.6
40.894963,-124.094372,4.8
40.894946,-124.094311,4.8
40.894928,-124.094251,5.0
40.89491,-124.094191,5.2
40.894894,-124.094131,5.2
40.894877,-124.094072,5.4
40.894859,-124.094013,5.4
40.894837,-124.093958,5.4
40.894807,-124.093912,5.4
40.894767,-124.093885,5.2
40.894724,-124.093882,5.2
40.894678,-124.093894,5.4
40.894633,-124.09391,5.4
40.894588,-124.093928,5.4
40.894541,-124.093946,5.4
40.894494,-124.093966,5.6
40.894446,-124.093986,5.6
40.894399,-124.094005,5.6
40.894351,-124.094024,5.8
40.894304,-124.094045,5.8
40.894257,-124.094065,5.8
40.89421,-124.094085,6.0
40.894162,-124.094104,6.0
40.894114,-124.094124,6.2
40.894067,-124.094142,6.2
40.89402,-124.094159,6.2
40.893974,-124.094177,6.2
40.893929,-124.094196,6.2
40.893884,-124.094216,6.2
40.893841,-124.094236,6.2
40.893796,-124.094255,6.2
40.893752,-124.094275,6.2
40.893708,-124.094294,6.2
40.893664,-124.094314,6.2
40.893619,-124.094334,6.2
40.893575,-124.094354,6.0
40.89353,-124.094372,6.0
40.893485,-124.094391,6.0
40.893441,-124.094406,6.0
40.893397,-124.094419,6.0
40.893354,-124.094427,6.2
40.893311,-124.094433,6.2
40.893267,-124.094437,6.2
40.893221,-124.094436,6.2
40.893175,-124.094427,6.4
40.893128,-124.094412,6.4
40.893081,-124.09439,6.4
40.893036,-124.094362,6.4
40.892993,-124.09433,6.4
40.892951,-124.094293,6.2
40.892911,-124.094248,6.0
40.892874,-124.094198,6.0
40.892838,-124.094146,6.0
40.892808,-124.09409,6.0
40.892782,-124.094032,6.2
40.89276,-124.093974,6.2
40.892739,-124.093913,6.0
40.892721,-124.093848,6.0
40.892705,-124.093785,6.0
40.89269,-124.093718,6.0
40.892676,-124.09365,6.0
40.892663,-124.09358,6.0
40.892648,-124.093511,6.0
40.892633,-124.093442,6.0
40.892617,-124.093374,6.0
40.892603,-124.093305,6.0
40.892591,-124.093234,5.6
40.89258,-124.093165,5.6
40.892571,-124.093096,5.6
40.892559,-124.09303,5.6
40.892544,-124.092964,5.6
40.892529,-124.092897,5.8
40.892516,-124.092831,5.8
40.892502,-124.092766,5.8
40.892488,-124.092699,5.8
40.892473,-124.09263,5.8
40.892457,-124.092563,5.8
40.89244,-124.092497,6.0
40.892423,-124.092431,6.2
40.892407,-124.092365,6.2
40.892388,-124.0923,6.4
40.892367,-124.092234,6.4
40.892343,-124.092166,6.4
40.892316,-124.092099,6.4
40.892289,-124.092032,6.4
40.892261,-124.091968,6.4
40.892233,-124.091904,6.4
40.892205,-124.09184,6.6
40.892178,-124.091778,6.6
40.892152,-124.091719,6.6
40.892123,-124.091661,6.8
40.892094,-124.091603,6.8
40.892064,-124.091546,7.0
40.892036,-124.091488,7.0
40.892006,-124.091428,7.0
40.891974,-124.091368,7.0
40.891943,-124.091307,7.0
40.891912,-124.091246,7.0
40.891879,-124.091184,7.0
40.891846,-124.091123,7.0
40.891814,-124.09106,6.8
40.891785,-124.090999,6.8
40.891755,-124.090937,6.8
40.891723,-124.090874,6.6
40.891692,-124.090813,6.6
40.891662,-124.090751,6.6
40.89163,-124.090687,6.6
40.891597,-124.090623,6.8
40.891565,-124.090557,6.8
40.891531,-124.090491,6.8
40.8915,-124.090428,6.8
40.891468,-124.090365,7.0
40.891437,-124.090301,7.0
40.891405,-124.090238,7.0
40.891373,-124.090174,7.2
40.891344,-124.090109,7.2
40.891313,-124.090045,7.2
40.891281,-124.089982,7.4
40.891248,-124.089917,7.4
40.891216,-124.089855,7.4
40.891184,-124.089793,7.2
40.891152,-124.08973,7.2
40.891119,-124.089667,7.0
40.891086,-124.089605,6.8
40.891055,-124.089541,6.8
40.891024,-124.089479,6.8
40.890994,-124.089417,6.8
40.890963,-124.089355,6.8
40.890932,-124.089294,6.8
40.8909,-124.089232,6.8
40.890871,-124.089168,6.8
40.890841,-124.089105,6.8
40.890808,-124.089041,6.8
40.890775,-124.088981,6.8
40.890742,-124.088922,6.8
40.890713,-124.088864,6.6
40.890682,-124.088804,6.6
40.890651,-124.088746,6.4
40.890625,-124.088689,6.4
40.890599,-124.088632,6.4
40.890572,-124.088576,6.2
40.890547,-124.08852,6.2
40.890521,-124.088464,6.2
40.890496,-124.08841,6.2
40.89047,-124.088359,6.2
40.890445,-124.08831,6.2
40.890418,-124.088261,6.2
40.890391,-124.088212,6.0
40.890366,-124.088162,6.0
40.890345,-124.088114,6.0
40.890325,-124.088069,6.0
40.890302,-124.088028,6.2
40.890282,-124.087989,6.4
40.890263,-124.087948,6.4
40.890241,-124.087903,6.6
40.890219,-124.08786,6.6
40.890202,-124.087816,6.6
40.890188,-124.087772,6.6
40.890175,-124.087731,6.6
40.890159,-124.087696,6.6
40.890148,-124.087657,6.6
40.890137,-124.087621,6.4
40.890123,-124.087593,6.4
40.890103,-124.087572,6.4
40.890075,-124.08756,6.4
40.890042,-124.087558,6.4
40.890006,-124.087567,6.4
40.889966,-124.087584,6.4
40.889922,-124.087604,6.4
40.889875,-124.087626,6.4
40.889829,-124.087648,6.4
40.889784,-124.087667,6.4
40.889737,-124.087684,6.4
40.889688,-124.087698,6.2
40.889639,-124.087715,6.2
40.88959,-124.087734,6.2
40.889539,-124.087753,6.4
40.889488,-124.08777,6.6
40.889436,-124.087788,6.6
40.889382,-124.087805,6.6
40.889328,-124.087825,6.6
40.889276,-124.087846,6.4
40.889222,-124.087865,6.2
40.889167,-124.087885,5.8
40.889114,-124.087904,5.8
40.889063,-124.087922,5.6
40.889011,-124.087941,5.6
40.888961,-124.08796,5.6
40.88891,-124.087978,5.8
40.88886,-124.087995,5.8
40.888811,-124.088014,6.0
40.888761,-124.088032,6.0
40.888712,-124.088052,6.0
40.888662,-124.088073,6.0
40.888611,-124.088093,6.0
40.88856,-124.088114,6.0
40.888508,-124.088133,6.0
40.888457,-124.088149,6.0
40.888405,-124.088167,6.0
40.888355,-124.088186,6.0
40.888304,-124.088204,5.8
40.888253,-124.088221,5.8
40.888204,-124.088238,5.8
40.888155,-124.088258,5.8
40.888104,-124.088278,5.8
40.888054,-124.088299,6.0
40.888003,-124.088321,6.0
40.887952,-124.088341,6.0
40.887901,-124.088362,6.0
40.88785,-124.088381,6.0
40.887798,-124.088401,5.8
40.887745,-124.08842,5.8
40.887691,-124.088437,5.8
40.887637,-124.088453,5.8
40.887583,-124.08847,5.6
40.887528,-124.088488,5.6
40.887473,-124.088507,5.6
40.887417,-124.088526,5.6
40.887361,-124.088544,5.6
40.887306,-124.088563,5.6
40.887252,-124.088581,5.8
40.887198,-124.088599,5.8
40.887144,-124.088618,5.8
40.887091,-124.088637,5.6
40.887038,-124.088659,5.6
40.886984,-124.088681,5.4
40.88693,-124.088703,5.4
40.886876,-124.088726,5.4
40.886821,-124.088752,5.4
40.886767,-124.088779,5.2
40.886713,-124.088804,5.2
40.88666,-124.088827,5.2
40.88661,-124.088847,5.2
40.886559,-124.088864,5.0
40.886508,-124.088884,5.0
40.886458,-124.088907,5.2
40.886408,-124.088935,5.2
40.886359,-124.088966,5.2
40.886309,-124.088998,5.2
40.88626,-124.08903,5.2
40.886209,-124.089063,5.0
40.88616,-124.089097,5.0
40.886109,-124.08913,5.0
40.886058,-124.089162,5.0
40.886006,-124.089194,5.0
40.885955,-124.089227,4.8
40.885904,-124.089259,4.8
40.885852,-124.08929,4.8
40.8858,-124.089321,4.8
40.885749,-124.089352,4.8
40.8857,-124.089385,4.8
40.88565,-124.089418,4.8
40.885601,-124.08945,4.8
40.885551,-124.089479,4.8
40.885501,-124.089509,4.8
40.885451,-124.089541,4.8
40.885401,-124.089573,4.8
40.885351,-124.089606,4.8
40.885301,-124.089639,4.8
40.88525,-124.089669,4.6
40.885199,-124.089699,4.6
40.885148,-124.089729,4.6
40.885096,-124.08976,4.6
40.885045,-124.089793,4.8
40.884994,-124.089826,4.8
40.884943,-124.089856,4.8
40.884894,-124.089888,5.0
40.884848,-124.089921,5.0
40.884802,-124.089956,5.2
40.884756,-124.08999,5.2
40.884709,-124.090023,5.2
40.884662,-124.090058,5.0
40.884613,-124.090093,5.0
40.884563,-124.090127,5.0
40.884515,-124.090161,5.0
40.884466,-124.090194,5.2
40.884415,-124.090224,5.2
40.884363,-124.090253,5.2
40.884312,-124.090283,5.2
40.884262,-124.090315,5.2
40.884212,-124.090347,5.0
40.884165,-124.090379,4.8
40.884117,-124.090411,4.6
40.884069,-124.090444,4.4
40.884019,-124.090477,4.4
40.883969,-124.090507,4.4
40.883918,-124.090536,4.4
40.883869,-124.090568,4.4
40.883819,-124.090601,4.4
40.883768,-124.090633,4.4
40.883717,-124.090664,4.4
40.883666,-124.090694,4.4
40.883615,-124.090725,4.4
40.883563,-124.090756,4.4
40.883513,-124.090788,4.4
40.883464,-124.090822,4.4
40.883414,-124.090853,4.4
40.883362,-124.090882,4.4
40.883309,-124.090907,4.6
40.883254,-124.090934,4.6
40.8832,-124.090964,4.8
40.883147,-124.090997,4.8
40.883093,-124.091032,5.0
40.88304,-124.091065,4.8
40.882988,-124.091098,4.8
40.882936,-124.091132,4.6
40.882885,-124.091169,4.6
40.882833,-124.091205,4.6
40.88278,-124.09124,4.6
40.882727,-124.091275,4.4
40.882672,-124.09131,4.4
40.882618,-124.091345,4.4
40.882563,-124.091378,4.4
40.882508,-124.091411,4.4
40.882455,-124.091444,4.4
40.882401,-124.091478,4.2
40.882347,-124.091509,4.2
40.882293,-124.091541,4.2
40.882237,-124.091572,4.2
40.882178,-124.091597,4.2
40.882117,-124.09162,4.2
40.882056,-124.091643,4.2
40.881994,-124.091665,4.2
40.881932,-124.091688,4.2
40.88187,-124.09171,4.2
40.881809,-124.09173,4.2
40.881749,-124.09175,4.4
40.881688,-124.091766,4.4
40.881627,-124.091781,4.4
40.881567,-124.091795,4.6
40.881508,-124.091808,4.6
40.881448,-124.09182,4.8
40.881389,-124.091831,5.0
40.88133,-124.091841,5.0
40.881271,-124.091849,5.0
40.881213,-124.091856,5.2
40.881156,-124.091863,5.2
40.8811,-124.091869,5.2
40.881045,-124.091874,5.4
40.880989,-124.091876,5.4
40.880932,-124.091878,5.4
40.880874,-124.09188,5.4
40.880819,-124.091881,5.4
40.880764,-124.091882,5.4
40.880711,-124.091883,5.4
40.880659,-124.091884,5.4
40.880604,-124.091885,5.4
40.880548,-124.091885,5.4
40.880491,-124.091883,5.2
40.880437,-124.091885,5.2
40.880383,-124.091889,5.2
40.880329,-124.091891,5.0
40.880274,-124.091893,5.0
40.88022,-124.091895,5.0
40.880166,-124.091897,5.0
40.880111,-124.091901,5.2
40.880058,-124.091904,5.2
40.880006,-124.091907,5.2
40.879954,-124.091908,5.2
40.879903,-124.091913,5.0
40.87985,-124.091918,4.8
40.879796,-124.091921,4.8
40.879742,-124.091925,4.8
40.87969,-124.091924,4.8
40.879642,-124.091923,4.6
40.8796,-124.091919,4.6
40.879555,-124.091915,4.6
40.87951,-124.091915,4.4
40.879469,-124.091919,4.4
40.879435,-124.091924,4.2
40.879406,-124.091926,4.2
40.879381,-124.09193,4.0
40.879349,-124.091929,3.8
40.879311,-124.091932,3.8
40.879268,-124.091936,3.6
40.879221,-124.091938,3.6
40.879174,-124.091939,3.4
40.879122,-124.091941,3.4
40.879071,-124.091945,3.4
40.879019,-124.091946,3.4
40.878969,-124.091944,3.4
40.878919,-124.091944,3.2
40.878869,-124.091947,3.2
40.878816,-124.091948,3.0
40.878762,-124.091947,3.0
40.878712,-124.091942,3.0
40.878665,-124.091935,2.8
40.87862,-124.091926,2.8
40.878576,-124.091919,2.8
40.87853,-124.09191,2.8
40.878482,-124.091897,2.8
40.878434,-124.091884,2.6
40.878386,-124.09187,2.6
40.878338,-124.091853,2.6
40.878293,-124.091834,2.6
40.878247,-124.091814,2.4
40.878202,-124.091793,2.6
40.878156,-124.091771,2.6
40.87811,-124.091744,2.6
40.878062,-124.091717,2.6
40.878015,-124.091689,2.6
40.877965,-124.091662,2.6
40.877915,-124.091636,2.6
40.877864,-124.091609,2.4
40.877813,-124.09158,2.4
40.877763,-124.091549,2.2
40.87771,-124.09152,2.2
40.877658,-124.091493,2.4
40.877606,-124.091467,2.4
40.877555,-124.09144,2.4
40.877504,-124.091416,2.4
40.877452,-124.091394,2.4
40.877401,-124.091371,2.4
40.877349,-124.091343,2.4
40.877296,-124.091314,2.4
40.877248,-124.091286,2.4
40.877197,-124.091255,2.4
40.877143,-124.091227,2.4
40.877091,-124.0912,2.4
40.877039,-124.091174,2.4
40.876986,-124.091147,2.4
40.876937,-124.091122,2.4
40.876885,-124.091097,2.2
40.876835,-124.091074,2.2
40.876784,-124.091045,2.2
40.876735,-124.091013,2.2
40.876686,-124.090981,2.2
40.876637,-124.090955,2.2
40.876586,-124.090928,2.2
40.876535,-124.0909,2.2
40.876483,-124.090868,2.2
40.876432,-124.090834,2.0
40.876379,-124.090805,2.0
40.876324,-124.090784,2.0
40.876269,-124.090768,2.2
40.876214,-124.090756,2.4
40.876157,-124.090741,2.6
40.8761,-124.090732,2.6
40.876042,-124.090725,2.6
40.875987,-124.090723,2.8
40.875928,-124.090719,2.8
40.875868,-124.090715,2.8
40.875808,-124.090714,2.8
40.875751,-124.090717,2.8
40.875694,-124.090717,2.8
40.875635,-124.090714,3.0
40.87558,-124.090709,3.0
40.875529,-124.090694,3.0
40.875477,-124.090679,3.0
40.875424,-124.090665,3.0
40.875369,-124.090639,3.2
40.87532,-124.090617,3.2
40.875273,-124.090598,3.2
40.875234,-124.090576,3.2
40.875187,-124.090549,3.2
40.875144,-124.090519,3.4
40.875098,-124.090498,3.4
40.875053,-124.090471,3.4
40.875011,-124.090443,3.4
40.87497,-124.090415,3.4
40.874925,-124.090388,3.4
40.874879,-124.090359,3.4
40.874826,-124.090328,3.4
40.874772,-124.090291,3.4
40.874719,-124.09026,3.4
40.874665,-124.090225,3.4
40.874611,-124.090185,3.4
40.874559,-124.090148,3.4
40.874507,-124.090113,3.4
40.874456,-124.090078,3.4
40.874406,-124.090045,3.4
40.874356,-124.090011,3.6
40.874306,-124.089977,3.6
40.874257,-124.089946,3.8
40.874207,-124.089916,3.8
40.87416,-124.089885,3.8
40.874115,-124.089853,3.8
40.874072,-124.08982,3.8
40.87403,-124.089789,3.8
40.873988,-124.089755,3.8
40.873946,-124.089723,3.8
40.873904,-124.089693,4.0
40.873861,-124.089664,4.0
40.873817,-124.089634,4.0
40.873773,-124.089606,4.0
40.873731,-124.089574,4.0
40.873689,-124.089541,4.0
40.873648,-124.08951,4.0
40.873605,-124.089478,4.0
40.873563,-124.089446,4.0
40.873518,-124.089411,4.0
40.873473,-124.089378,4.2
40.873428,-124.089346,4.2
40.873386,-124.089315,4.2
40.873344,-124.089285,4.2
40.8733,-124.089258,4.2
40.873257,-124.089225,4.4
40.873213,-124.08919,4.4
40.873169,-124.089158,4.4
40.873125,-124.089125,4.4
40.87308,-124.089092,4.4
40.873036,-124.089055,4.6
40.872991,-124.089024,4.6
40.872944,-124.088998,4.8
40.872895,-124.088975,4.8
40.872845,-124.088955,4.6
40.872793,-124.088938,4.4
40.872743,-124.088927,4.4
40.872693,-124.088923,4.2
40.872644,-124.08893,4.2
40.872593,-124.088939,4.2
40.872545,-124.088953,4.2
40.872497,-124.088967,4.0
40.872448,-124.088983,4.0
40.8724,-124.089003,4.0
40.872351,-124.089022,3.8
40.872301,-124.08904,3.6
40.87225,-124.08906,3.4
40.872198,-124.089081,3.4
40.872146,-124.089103,3.2
40.872093,-124.089125,3.2
40.872041,-124.089146,3.2
40.871988,-124.089166,3.0
40.871933,-124.089185,3.0
40.871879,-124.089205,2.8
40.871825,-124.089225,2.6
40.871774,-124.089249,2.6
40.871721,-124.089271,2.6
40.871667,-124.089291,2.6
40.871614,-124.089311,2.6
40.871561,-124.089333,2.4
40.871513,-124.089352,2.2
